,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_units,standard_value,type,units,uo_units,upper_value,value
131,-1,184295,[],605,19,1,1,4,3,3567,-1,-1,46,5,2002.0,"{'bei': '14.65', 'le': '0.28', 'lle': '1.75', 'sei': '11.94'}",2556,-1,425,298,0,1,155863,1,1,1,1,4,984,1,23,0,-1,301
132,-1,185444,[],535,256,1,1,4,3,265,-1,-1,110,5,1996.0,"{'bei': '21.71', 'le': '0.43', 'lle': '3.72', 'sei': '11.94'}",970,-1,1155,296,0,1,308506,1,1,1,1,4,1050,1,23,0,-1,304
133,-1,185670,[],605,19,1,1,4,3,3571,-1,-1,46,5,2002.0,"{'bei': '14.49', 'le': '0.28', 'lle': '0.65', 'sei': '17.24'}",2552,-1,423,244,0,1,155861,1,1,1,1,4,2508,1,23,0,-1,429
134,-1,185673,[],605,19,1,1,4,3,3588,-1,-1,46,5,2002.0,"{'bei': '19.92', 'le': '0.38', 'lle': '3.27', 'sei': '21.16'}",6738,-1,6650,466,0,1,155851,1,1,1,1,4,1720,1,23,0,-1,144
135,-1,186981,[],605,19,1,1,4,3,3577,-1,-1,46,5,2002.0,"{'bei': '13.68', 'le': '0.27', 'lle': '0.59', 'sei': '14.32'}",6754,-1,328,273,0,1,155845,1,1,1,1,4,1672,1,23,0,-1,353
136,-1,188344,[],605,19,1,1,4,3,1369,-1,-1,46,5,2002.0,"{'bei': '15.09', 'le': '0.29', 'lle': '1.16', 'sei': '14.18'}",6742,-1,324,191,0,1,155840,1,1,1,1,4,1171,1,23,0,-1,1130
137,-1,188347,[],605,19,1,1,4,3,3585,-1,-1,46,5,2002.0,"{'bei': '18.66', 'le': '0.36', 'lle': '2.58', 'sei': '18.77'}",6705,-1,319,372,0,1,155838,1,1,1,1,4,1730,1,23,0,-1,199
138,-1,190496,[],535,256,1,1,4,3,262,-1,-1,110,5,1996.0,"{'bei': '20.19', 'le': '0.40', 'lle': '3.25', 'sei': '11.10'}",994,-1,1179,249,0,1,308505,1,1,1,1,4,2336,1,23,0,-1,414
139,-1,190704,[],605,19,1,1,4,3,3582,-1,-1,46,5,2002.0,"{'bei': '14.91', 'le': '0.29', 'lle': '0.24', 'sei': '19.59'}",6759,-1,330,328,0,1,155833,1,1,1,1,4,251,1,23,0,-1,258
140,-1,190707,[],605,19,1,1,4,3,2093,-1,-1,46,5,2002.0,"{'bei': '18.38', 'le': '0.36', 'lle': '2.51', 'sei': '16.63'}",6737,-1,323,287,0,1,155842,1,1,1,1,4,1269,1,23,0,-1,323
141,-1,192855,[],535,256,1,1,4,3,2698,-1,-1,110,5,1996.0,"{'bei': '18.80', 'le': '0.34', 'lle': '2.93', 'sei': '12.22'}",1016,-1,1202,312,0,1,308508,1,1,1,1,4,624,1,23,0,-1,281
142,-1,192858,[],535,256,1,1,4,3,1374,-1,-1,110,5,1996.0,"{'bei': '16.92', 'le': '0.38', 'lle': '2.35', 'sei': '11.94'}",5106,-1,5167,296,0,1,308499,1,1,1,1,4,1050,1,23,0,-1,304
143,-1,193106,[],605,19,1,1,4,3,3590,-1,-1,46,5,2002.0,"{'bei': '11.41', 'le': '0.22', 'lle': '-0.30', 'sei': '12.17'}",6721,-1,321,103,0,1,155860,1,1,1,1,4,833,1,23,0,-1,1043
144,-1,193109,[],605,19,1,1,4,3,3574,-1,-1,46,5,2002.0,,2551,-1,422,-1,0,1,155844,2,1,1,2,4,154,1,23,0,-1,482
145,-1,194260,[],605,19,1,1,4,3,2933,-1,-1,46,5,2002.0,"{'bei': '17.90', 'le': '0.35', 'lle': '2.90', 'sei': '16.25'}",6743,-1,325,360,0,1,155857,1,1,1,1,4,2048,1,23,0,-1,212
146,-1,194262,[],605,19,1,1,4,3,2906,-1,-1,46,5,2002.0,"{'bei': '12.59', 'le': '0.24', 'lle': '1.14', 'sei': '9.13'}",6740,-1,6652,232,0,1,155849,1,1,1,1,4,154,1,23,0,-1,482
147,-1,195165,[],535,256,1,1,4,3,1270,-1,-1,110,5,1996.0,"{'bei': '14.02', 'le': '0.31', 'lle': '1.31', 'sei': '9.89'}",3186,-1,3208,182,0,1,308503,1,1,1,1,4,1431,1,23,0,-1,1472
148,-1,196546,[],605,19,1,1,4,3,3566,-1,-1,46,5,2002.0,"{'bei': '14.87', 'le': '0.29', 'lle': '0.81', 'sei': '17.69'}",2548,-1,420,260,0,1,155837,1,1,1,1,4,2030,1,23,0,-1,380
149,-1,196549,[],605,19,1,1,4,3,3586,-1,-1,46,5,2002.0,"{'bei': '19.67', 'le': '0.38', 'lle': '3.38', 'sei': '21.78'}",6752,-1,6661,488,0,1,155850,1,1,1,1,4,875,1,23,0,-1,140
150,-1,197622,[],605,19,1,1,4,3,3569,-1,-1,46,5,2002.0,"{'bei': '14.77', 'le': '0.29', 'lle': '1.36', 'sei': '15.46'}",2549,-1,421,324,0,1,155835,1,1,1,1,4,333,1,23,0,-1,262
151,-1,198785,[],605,19,1,1,4,3,3584,-1,-1,46,5,2002.0,"{'bei': '18.19', 'le': '0.35', 'lle': '2.53', 'sei': '17.66'}",6745,-1,326,328,0,1,155839,1,1,1,1,4,251,1,23,0,-1,258
152,-1,199860,[],535,256,1,1,4,3,266,-1,-1,110,5,1996.0,"{'bei': '20.17', 'le': '0.37', 'lle': '3.21', 'sei': '9.84'}",990,-1,1175,179,0,1,308510,1,1,1,1,4,1504,1,23,0,-1,1491
153,-1,200109,[],605,19,1,1,4,3,3570,-1,-1,46,5,2002.0,"{'bei': '15.99', 'le': '0.31', 'lle': '2.39', 'sei': '12.64'}",6707,-1,320,337,0,1,155862,1,1,1,1,4,2772,1,23,0,-1,245
154,-1,200112,[],605,19,1,1,4,3,3576,-1,-1,46,5,2002.0,"{'bei': '16.91', 'le': '0.33', 'lle': '2.24', 'sei': '16.87'}",2558,-1,426,387,0,1,155854,1,1,1,1,4,1263,1,23,0,-1,185
155,-1,202548,[],605,19,1,1,4,3,3583,-1,-1,46,5,2002.0,"{'bei': '17.65', 'le': '0.34', 'lle': '2.49', 'sei': '15.34'}",5003,-1,451,237,0,1,155843,1,1,1,1,4,2775,1,23,0,-1,462
156,-1,202551,[],605,19,1,1,4,3,2936,-1,-1,46,5,2002.0,"{'bei': '19.46', 'le': '0.38', 'lle': '3.85', 'sei': '15.47'}",6753,-1,6662,384,0,1,155853,1,1,1,1,4,1364,1,23,0,-1,187
157,-1,203719,[],605,19,1,1,4,3,3568,-1,-1,46,5,2002.0,"{'bei': '13.30', 'le': '0.26', 'lle': '0.73', 'sei': '11.51'}",5005,-1,452,274,0,1,155834,1,1,1,1,4,1639,1,23,0,-1,350
158,-1,203722,[],605,19,1,1,4,3,3589,-1,-1,46,5,2002.0,"{'bei': '19.37', 'le': '0.39', 'lle': '3.09', 'sei': '20.86'}",6748,-1,6657,454,0,1,155848,1,1,1,1,4,2188,1,23,0,-1,149
159,-1,204732,[],535,256,1,1,4,3,785,-1,-1,110,5,1996.0,"{'bei': '18.82', 'le': '0.43', 'lle': '3.44', 'sei': '12.32'}",1019,-1,1205,317,0,1,308501,1,1,1,1,4,492,1,23,0,-1,274
160,-1,205974,[],535,256,1,1,4,3,264,-1,-1,110,5,1996.0,"{'bei': '19.26', 'le': '0.44', 'lle': '3.72', 'sei': '12.13'}",988,-1,1173,307,0,1,308507,1,1,1,1,4,743,1,23,0,-1,287
161,-1,206227,[],605,19,1,1,4,3,2881,-1,-1,46,5,2002.0,"{'bei': '17.28', 'le': '0.34', 'lle': '3.36', 'sei': '11.75'}",2553,-1,424,359,0,1,155856,1,1,1,1,4,2076,1,23,0,-1,213
162,-1,208581,[],605,19,1,1,4,3,3567,-1,-1,46,5,2002.0,"{'bei': '13.59', 'le': '0.26', 'lle': '1.27', 'sei': '11.08'}",2556,-1,425,250,0,1,155836,1,1,1,1,4,2330,1,23,0,-1,413
163,-1,209724,[],605,19,1,1,4,3,3581,-1,-1,46,5,2002.0,"{'bei': '18.46', 'le': '0.36', 'lle': '2.16', 'sei': '22.79'}",6758,-1,6651,442,0,1,155830,1,1,1,1,4,2593,1,23,0,-1,154
164,-1,209727,[],605,19,1,1,4,3,3594,-1,-1,46,5,2002.0,"{'bei': '12.61', 'le': '0.24', 'lle': '-0.52', 'sei': '27.09'}",6727,-1,322,132,0,1,155858,1,1,1,1,4,155,1,23,0,-1,602
165,-1,211847,[],535,256,1,1,4,3,786,-1,-1,110,5,1996.0,"{'bei': '21.25', 'le': '0.42', 'lle': '3.49', 'sei': '12.22'}",961,-1,1147,312,0,1,308500,1,1,1,1,4,624,1,23,0,-1,281
166,-1,213007,[],535,256,1,1,4,3,1151,-1,-1,110,5,1996.0,"{'bei': '22.38', 'le': '0.42', 'lle': '3.94', 'sei': '17.96'}",4976,378,5048,437,0,1,308498,1,1,1,1,4,2754,1,23,0,-1,156
167,-1,214139,[],535,256,1,1,4,3,1012,-1,-1,110,5,1996.0,"{'bei': '18.09', 'le': '0.34', 'lle': '2.38', 'sei': '9.74'}",972,-1,1157,174,0,1,308509,1,1,1,1,4,1655,1,23,0,-1,1534
168,-1,214355,[],605,19,1,1,4,3,362,-1,-1,46,5,2002.0,"{'bei': '17.01', 'le': '0.33', 'lle': '2.06', 'sei': '15.90'}",6755,-1,329,259,0,1,155841,1,1,1,1,4,2079,1,23,0,-1,387
169,-1,214358,[],605,19,1,1,4,3,1973,-1,-1,46,5,2002.0,"{'bei': '20.36', 'le': '0.40', 'lle': '4.09', 'sei': '16.77'}",6746,-1,6655,447,0,1,155852,1,1,1,1,4,2389,1,23,0,-1,152
170,-1,216732,[],605,19,1,1,4,3,3567,-1,-1,46,5,2002.0,"{'bei': '16.20', 'le': '0.31', 'lle': '2.46', 'sei': '13.21'}",2556,-1,425,369,0,1,155831,1,1,1,1,4,1812,1,23,0,-1,203
171,-1,217715,[],535,256,1,1,4,3,263,-1,-1,110,5,1996.0,"{'bei': '19.83', 'le': '0.45', 'lle': '3.85', 'sei': '15.42'}",1009,-1,1195,354,1,1,308502,1,1,1,1,4,2215,1,23,0,-1,220
172,-1,217977,[],605,19,1,1,4,3,3567,-1,-1,46,5,2002.0,"{'bei': '14.78', 'le': '0.29', 'lle': '1.81', 'sei': '12.05'}",2556,-1,425,304,0,1,155832,1,1,1,1,4,800,1,23,0,-1,291
173,-1,217979,[],605,19,1,1,4,3,3593,-1,-1,46,5,2002.0,"{'bei': '14.13', 'le': '0.27', 'lle': '-0.17', 'sei': '30.19'}",6747,-1,327,189,0,1,155859,1,1,1,1,4,1216,1,23,0,-1,1139
174,-1,217982,[],605,19,1,1,4,3,3587,-1,-1,46,5,2002.0,"{'bei': '18.41', 'le': '0.36', 'lle': '3.78', 'sei': '8.72'}",6483,-1,6663,467,0,1,155847,1,1,1,1,4,1717,1,23,0,-1,143
175,-1,218930,[],535,256,1,1,4,3,787,-1,-1,110,5,1996.0,"{'bei': '18.38', 'le': '0.34', 'lle': '2.60', 'sei': '9.43'}",3192,-1,3214,157,0,1,308497,1,1,1,1,4,2132,1,23,0,-1,2029
176,-1,220349,[],605,19,1,1,4,3,3578,-1,-1,46,5,2002.0,"{'bei': '15.83', 'le': '0.31', 'lle': '2.05', 'sei': '8.16'}",2533,-1,419,382,0,1,155855,1,1,1,1,4,1442,1,23,0,-1,190
177,-1,221554,[],605,19,1,1,4,3,3575,-1,-1,46,5,2002.0,"{'bei': '15.35', 'le': '0.30', 'lle': '2.02', 'sei': '11.49'}",4768,-1,448,342,0,1,155846,1,1,1,1,4,2575,1,23,0,-1,237
178,-1,224976,[],553,3,1,1,4,3,2687,-1,-1,29,10,1998.0,"{'bei': '32.20', 'le': '0.60', 'lle': '6.55', 'sei': '12.76'}",2418,-1,2524,428,0,1,139407,1,1,1,1,4,149,1,21,0,-1,626
179,-1,226233,[],553,3,1,1,4,3,4553,-1,-1,29,10,1998.0,"{'bei': '24.75', 'le': '0.45', 'lle': '4.36', 'sei': '12.27'}",4659,-1,4678,398,0,1,139410,1,1,1,1,4,990,1,21,0,-1,1233
180,-1,226235,[],553,3,1,1,4,3,2675,-1,-1,29,10,1998.0,"{'bei': '19.33', 'le': '0.36', 'lle': '3.45', 'sei': '15.16'}",6688,-1,6605,311,0,1,139401,1,1,1,1,4,629,1,21,0,-1,934
181,-1,226309,[],553,3,1,1,4,3,2678,-1,-1,29,10,1998.0,"{'bei': '27.44', 'le': '0.52', 'lle': '5.78', 'sei': '16.86'}",6809,800,6720,387,1,1,139411,1,1,1,1,4,1233,1,21,0,-1,1399
182,-1,228054,[],612,239,1,1,4,3,5607,-1,-1,14,5,1992.0,"{'bei': '35.67', 'le': '0.64', 'lle': '4.32', 'sei': '19.28'}",4974,-1,5046,382,1,1,334816,1,1,1,1,4,1403,1,21,0,-1,1576
183,-1,228848,[],553,3,1,1,4,3,2643,-1,-1,29,10,1998.0,"{'bei': '24.30', 'le': '0.45', 'lle': '4.54', 'sei': '14.66'}",6689,-1,6606,418,0,1,139394,1,1,1,1,4,419,1,21,0,-1,795
184,-1,228850,[],553,3,1,1,4,3,2590,-1,-1,29,10,1998.0,"{'bei': '22.85', 'le': '0.42', 'lle': '3.75', 'sei': '13.79'}",4654,-1,4673,371,0,1,139404,1,1,1,1,4,1733,1,21,0,-1,1832
185,-1,231373,[],553,3,1,1,4,3,2684,-1,-1,29,10,1998.0,"{'bei': '13.95', 'le': '0.25', 'lle': '1.05', 'sei': '13.31'}",6676,-1,6593,228,0,1,139406,1,1,1,1,4,233,1,21,0,-1,670
186,-1,231913,[],612,239,1,1,4,3,5549,-1,-1,14,5,1992.0,"{'bei': '30.78', 'le': '0.61', 'lle': '3.81', 'sei': '18.41'}",3502,-1,3586,348,1,1,334814,1,1,1,1,4,2353,1,21,0,-1,2322
187,64,232718,[],554,4,1,1,4,3,4620,-1,-1,29,10,1998.0,,4658,-1,4677,-1,0,-1,139396,-1,1,0,-1,4,-1,1,21,-1,-1,-1
188,-1,234346,[],612,239,1,1,4,3,2678,-1,-1,14,5,1992.0,"{'bei': '26.20', 'le': '0.49', 'lle': '5.44', 'sei': '16.10'}",6809,800,6720,353,0,1,334820,1,1,1,1,4,2226,1,21,0,-1,2259
189,-1,236925,[],612,239,1,1,4,3,3386,-1,-1,14,5,1992.0,"{'bei': '22.75', 'le': '0.42', 'lle': '4.27', 'sei': '22.27'}",6107,344,6162,491,0,1,334818,1,1,1,1,4,867,1,21,0,-1,1101
190,-1,239001,[],553,3,1,1,4,3,2688,-1,-1,29,10,1998.0,"{'bei': '29.38', 'le': '0.55', 'lle': '6.25', 'sei': '14.32'}",6621,-1,6538,400,0,1,139405,1,1,1,1,4,933,1,21,0,-1,1202
191,-1,242297,[],612,239,1,1,4,3,5591,-1,-1,14,5,1992.0,"{'bei': '34.49', 'le': '0.69', 'lle': '4.68', 'sei': '20.63'}",667,-1,873,435,1,1,334824,1,1,1,1,4,2761,1,21,0,-1,2660
192,-1,245977,[],553,3,1,1,4,3,2666,-1,-1,29,10,1998.0,"{'bei': '18.18', 'le': '0.34', 'lle': '3.23', 'sei': '11.17'}",6669,1,6586,132,0,1,139399,1,1,1,1,4,2890,1,21,0,-1,2750
193,-1,247271,[],553,3,1,1,4,3,2683,-1,-1,29,10,1998.0,"{'bei': '18.44', 'le': '0.34', 'lle': '3.14', 'sei': '14.46'}",6665,-1,6582,280,0,1,139402,1,1,1,1,4,1487,1,21,0,-1,1626
194,-1,248605,[],553,3,1,1,4,3,2673,-1,-1,29,10,1998.0,"{'bei': '27.73', 'le': '0.52', 'lle': '5.50', 'sei': '13.52'}",4973,-1,5045,357,0,1,139403,1,1,1,1,4,2116,1,21,0,-1,2129
195,-1,249151,[],612,239,1,1,4,3,5612,-1,-1,14,5,1992.0,"{'bei': '31.67', 'le': '0.58', 'lle': '4.60', 'sei': '11.47'}",6160,1054,6215,311,0,1,334819,1,1,1,1,4,645,1,21,0,-1,939
196,-1,250528,[],612,239,1,1,4,3,5577,-1,-1,14,5,1992.0,"{'bei': '34.11', 'le': '0.67', 'lle': '4.51', 'sei': '21.45'}",3197,-1,3219,467,1,1,334817,1,1,1,1,4,1717,1,21,0,-1,1787
197,64,251310,[],554,4,1,1,4,3,2565,-1,-1,29,10,1998.0,,2426,-1,2532,-1,0,-1,139409,-1,1,0,-1,4,-1,1,21,-1,-1,-1
198,-1,251903,[],612,239,1,1,4,3,5579,-1,-1,14,5,1992.0,"{'bei': '37.58', 'le': '0.75', 'lle': '5.39', 'sei': '22.47'}",2290,-1,2426,502,1,1,334825,1,1,1,1,4,130,1,21,0,-1,582
199,-1,251906,[],612,239,1,1,4,3,5548,-1,-1,14,5,1992.0,"{'bei': '28.91', 'le': '0.57', 'lle': '3.23', 'sei': '18.18'}",3204,-1,3254,339,1,1,334823,1,1,1,1,4,2670,1,21,0,-1,2598
200,-1,252837,[],553,3,1,1,4,3,2582,-1,-1,29,10,1998.0,"{'bei': '22.58', 'le': '0.42', 'lle': '3.95', 'sei': '17.00'}",6263,-1,6247,394,1,1,139392,1,1,1,1,4,1087,1,21,0,-1,1293
201,-1,252839,[],553,3,1,1,4,3,2593,-1,-1,29,10,1998.0,"{'bei': '16.17', 'le': '0.30', 'lle': '1.79', 'sei': '12.18'}",6658,-1,6575,178,0,1,139400,1,1,1,1,4,1555,1,21,0,-1,1665
202,-1,254573,[],612,239,1,1,4,3,5611,-1,-1,14,5,1992.0,"{'bei': '37.70', 'le': '0.68', 'lle': '4.77', 'sei': '19.21'}",6820,957,6729,379,1,1,334813,1,1,1,1,4,1482,1,21,0,-1,1622
203,-1,255436,[],553,3,1,1,4,3,4621,-1,-1,29,10,1998.0,"{'bei': '21.45', 'le': '0.39', 'lle': '3.34', 'sei': '10.64'}",2403,-1,2520,296,0,1,139398,1,1,1,1,4,1055,1,21,0,-1,1283
204,64,256760,[],554,4,1,1,4,3,2566,-1,-1,29,10,1998.0,,2424,-1,2530,-1,0,-1,139408,-1,1,0,-1,4,-1,1,21,-1,-1,-1
205,-1,256762,[],553,3,1,1,4,3,2671,-1,-1,29,10,1998.0,"{'bei': '23.56', 'le': '0.44', 'lle': '4.42', 'sei': '9.34'}",6656,-1,6573,215,0,1,139397,1,1,1,1,4,539,1,21,0,-1,869
206,-1,259458,[],553,3,1,1,4,3,4551,-1,-1,29,10,1998.0,"{'bei': '8.96', 'le': '0.16', 'lle': '-2.42', 'sei': '9.79'}",6662,-1,6579,71,0,1,139393,1,1,1,1,4,1761,1,21,0,-1,1852
207,-1,260886,[],553,3,1,1,4,3,2670,-1,-1,29,10,1998.0,"{'bei': '12.74', 'le': '0.23', 'lle': '0.54', 'sei': '12.16'}",5000,-1,5073,177,0,1,139395,1,1,1,1,4,1572,1,21,0,-1,1673
208,-1,262632,[],612,239,1,1,4,3,5590,-1,-1,14,5,1992.0,"{'bei': '30.14', 'le': '0.59', 'lle': '3.53', 'sei': '18.95'}",3499,-1,3583,370,1,1,334821,1,1,1,1,4,1788,1,21,0,-1,1867
209,-1,264029,[],612,239,1,1,4,3,5586,-1,-1,14,5,1992.0,"{'bei': '26.34', 'le': '0.52', 'lle': '2.78', 'sei': '15.75'}",6522,-1,6440,245,1,1,334815,1,1,1,1,4,2498,1,21,0,-1,2463
210,-1,264032,[],612,239,1,1,4,3,5585,-1,-1,14,5,1992.0,"{'bei': '24.35', 'le': '0.48', 'lle': '2.12', 'sei': '15.31'}",1141,-1,1298,228,1,1,334822,1,1,1,1,4,253,1,21,0,-1,698
211,-1,268150,[],613,38,1,1,0,0,5159,-1,-1,42,10,2001.0,"{'bei': '16.46', 'le': '0.30', 'lle': '1.33', 'sei': '16.08'}",424,-1,6686,247,0,1,167831,1,1,1,1,4,2436,1,21,0,-1,2432
212,-1,270319,[],563,39,1,1,0,0,5611,-1,-1,11,5,1991.0,"{'bei': '34.52', 'le': '0.62', 'lle': '4.14', 'sei': '17.59'}",6820,957,6729,316,0,1,254541,1,1,1,1,4,506,1,21,0,-1,853
213,-1,271624,[],563,39,1,1,0,0,5586,-1,-1,11,5,1991.0,"{'bei': '23.35', 'le': '0.46', 'lle': '2.08', 'sei': '13.97'}",6522,-1,6440,175,0,1,254555,1,1,1,1,4,1605,1,21,0,-1,1693
214,-1,272836,[],563,39,1,1,0,0,5591,-1,-1,11,5,1991.0,"{'bei': '31.84', 'le': '0.63', 'lle': '4.06', 'sei': '19.04'}",667,-1,873,373,0,1,254558,1,1,1,1,4,1669,1,21,0,-1,1729
215,-1,274018,[],563,39,1,1,0,0,5572,-1,-1,11,5,1991.0,"{'bei': '31.05', 'le': '0.58', 'lle': '4.47', 'sei': '13.17'}",4990,-1,5063,266,0,1,254553,1,1,1,1,4,1867,1,21,0,-1,1920
216,-1,275200,[],563,39,1,1,0,0,4356,-1,-1,11,5,1991.0,"{'bei': '27.21', 'le': '0.50', 'lle': '3.51', 'sei': '12.90'}",648,-1,854,253,1,1,254550,1,1,1,1,4,2236,1,21,0,-1,2266
217,-1,277086,[],613,38,1,1,0,0,5162,-1,-1,42,10,2001.0,"{'bei': '18.40', 'le': '0.33', 'lle': '1.99', 'sei': '16.70'}",2575,-1,2321,317,0,1,167803,1,1,1,1,4,492,1,21,0,-1,847
218,-1,277090,[],613,38,1,1,0,0,5157,-1,-1,42,10,2001.0,"{'bei': '16.77', 'le': '0.30', 'lle': '1.57', 'sei': '16.86'}",422,-1,6666,324,0,1,167805,1,1,1,1,4,333,1,21,0,-1,755
219,-1,278936,[],563,39,1,1,0,0,5595,-1,-1,11,5,1991.0,"{'bei': '29.67', 'le': '0.55', 'lle': '4.19', 'sei': '13.45'}",661,-1,867,279,0,1,254554,1,1,1,1,4,1503,1,21,0,-1,1633
220,-1,278938,[],563,39,1,1,0,0,5618,-1,-1,11,5,1991.0,"{'bei': '36.66', 'le': '0.67', 'lle': '5.84', 'sei': '12.09'}",601,-1,808,370,0,1,254545,1,1,1,1,4,1786,1,21,0,-1,1865
221,-1,279315,[],613,38,1,1,0,0,5611,-1,-1,42,10,2001.0,"{'bei': '35.42', 'le': '0.64', 'lle': '4.32', 'sei': '18.05'}",6820,957,6729,334,0,1,167802,1,1,1,1,4,2835,1,21,0,-1,2721
222,-1,280630,[],613,38,1,1,0,0,5158,-1,-1,42,10,2001.0,"{'bei': '16.95', 'le': '0.31', 'lle': '1.22', 'sei': '16.37'}",425,-1,6678,304,0,1,167806,1,1,1,1,4,800,1,21,0,-1,1051
223,-1,281346,[],563,39,1,1,0,0,5570,-1,-1,11,5,1991.0,"{'bei': '31.85', 'le': '0.59', 'lle': '4.02', 'sei': '16.56'}",2201,741,2343,276,0,1,254542,1,1,1,1,4,1586,1,21,0,-1,1685
224,-1,281348,[],563,39,1,1,0,0,5035,-1,-1,11,5,1991.0,"{'bei': '32.99', 'le': '0.60', 'lle': '4.00', 'sei': '18.00'}",665,-1,871,332,0,1,254552,1,1,1,1,4,2891,1,21,0,-1,2751
225,-1,281783,[],613,38,1,1,0,0,5172,-1,-1,42,10,2001.0,"{'bei': '18.54', 'le': '0.34', 'lle': '2.95', 'sei': '16.10'}",435,-1,2406,345,0,1,167808,1,1,1,1,4,2485,1,21,0,-1,2455
226,-1,283608,[],563,39,1,1,0,0,5587,-1,-1,11,5,1991.0,"{'bei': '21.34', 'le': '0.43', 'lle': '2.21', 'sei': '10.40'}",671,-1,877,133,0,1,254556,1,1,1,1,4,2884,1,21,0,-1,2747
227,-1,284884,[],563,39,1,1,0,0,5594,-1,-1,11,5,1991.0,"{'bei': '32.87', 'le': '0.61', 'lle': '4.28', 'sei': '18.27'}",639,-1,845,343,1,1,254559,1,1,1,1,4,2558,1,21,0,-1,2492
228,-1,284886,[],563,39,1,1,0,0,5625,-1,-1,11,5,1991.0,"{'bei': '31.96', 'le': '0.58', 'lle': '4.28', 'sei': '12.29'}",660,-1,866,269,0,1,254548,1,1,1,1,4,1811,1,21,0,-1,1878
229,-1,285908,[],563,39,1,1,0,0,5569,-1,-1,11,5,1991.0,"{'bei': '32.83', 'le': '0.60', 'lle': '4.15', 'sei': '15.89'}",616,539,823,250,0,1,254544,1,1,1,1,4,2314,1,21,0,-1,2303
230,-1,288945,[],613,38,1,1,0,0,5163,-1,-1,42,10,2001.0,"{'bei': '16.24', 'le': '0.31', 'lle': '0.79', 'sei': '21.81'}",423,-1,6685,265,0,1,167830,1,1,1,1,4,1898,1,21,0,-1,1932
231,-1,289664,[],563,39,1,1,0,0,5626,-1,-1,11,5,1991.0,"{'bei': '25.86', 'le': '0.47', 'lle': '3.66', 'sei': '8.53'}",659,-1,865,152,1,1,254547,1,1,1,1,4,2260,1,21,0,-1,2278
232,-1,293372,[],563,39,1,1,0,0,5617,-1,-1,11,5,1991.0,"{'bei': '28.03', 'le': '0.51', 'lle': '3.50', 'sei': '10.78'}",602,-1,809,190,0,1,254546,1,1,1,1,4,1187,1,21,0,-1,1369
233,-1,295933,[],563,39,1,1,0,0,4357,-1,-1,11,5,1991.0,"{'bei': '27.00', 'le': '0.50', 'lle': '4.07', 'sei': '10.84'}",670,-1,876,254,0,1,254549,1,1,1,1,4,2224,1,21,0,-1,2257
234,-1,298451,[],563,39,1,1,0,0,5616,-1,-1,11,5,1991.0,"{'bei': '32.84', 'le': '0.60', 'lle': '4.44', 'sei': '13.66'}",646,-1,852,290,1,1,254560,1,1,1,1,4,1211,1,21,0,-1,1380
235,-1,298935,[],613,38,1,1,0,0,4802,-1,-1,42,10,2001.0,"{'bei': '19.17', 'le': '0.35', 'lle': '2.82', 'sei': '16.73'}",437,-1,6689,373,0,1,167812,1,1,1,1,4,1669,1,21,0,-1,1729
236,-1,298939,[],613,38,1,1,0,0,2099,-1,-1,42,10,2001.0,"{'bei': '17.93', 'le': '0.33', 'lle': '2.34', 'sei': '16.22'}",436,-1,6683,350,0,1,167811,1,1,1,1,4,2320,1,21,0,-1,2305
237,-1,298943,[],613,38,1,1,0,0,5156,-1,-1,42,10,2001.0,"{'bei': '16.86', 'le': '0.31', 'lle': '1.76', 'sei': '16.37'}",426,-1,2773,304,0,1,167807,1,1,1,1,4,800,1,21,0,-1,1051
238,-1,298947,[],613,38,1,1,0,0,3386,-1,-1,42,10,2001.0,"{'bei': '20.54', 'le': '0.38', 'lle': '3.44', 'sei': '20.11'}",6107,344,6162,412,1,1,167832,1,1,1,1,4,614,1,21,0,-1,912
239,-1,299872,[],563,39,1,1,0,0,5592,-1,-1,11,5,1991.0,"{'bei': '27.72', 'le': '0.56', 'lle': '3.70', 'sei': '13.51'}",2991,-1,3045,282,0,1,254557,1,1,1,1,4,1420,1,21,0,-1,1586
240,-1,299874,[],563,39,1,1,0,0,5571,-1,-1,11,5,1991.0,"{'bei': '31.28', 'le': '0.58', 'lle': '4.47', 'sei': '12.36'}",2972,-1,3026,227,0,1,254543,1,1,1,1,4,266,1,21,0,-1,704
241,-1,301094,[],563,39,1,1,0,0,5036,-1,-1,11,5,1991.0,"{'bei': '31.85', 'le': '0.58', 'lle': '4.37', 'sei': '14.18'}",653,-1,859,314,0,1,254551,1,1,1,1,4,551,1,21,0,-1,891
242,-1,304791,[],621,51,1,1,4,3,357,-1,-1,50,5,2002.0,,2298,-1,400,-1,0,1,101905,2,1,1,2,4,155,1,23,0,-1,602
243,-1,304793,[],621,51,1,1,4,3,333,-1,-1,50,5,2002.0,"{'bei': '26.00', 'le': '0.49', 'lle': '2.46', 'sei': '24.72'}",6510,-1,314,132,0,1,101912,1,1,1,1,4,155,1,23,0,-1,602
